date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:39:55	245/245	---M--	302	error ('Found')	text/html	date:Thu,%2006%20Apr%202023%2019:09:55%20GMT	http://cds.iitgn.ac.in/wp-content/uploads/2022/08/Clumio.jpg	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/Clumio.jpg	(from https://cds.iitgn.ac.in/2225-2/)
00:39:55	5839/5839	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Aug%202022%2007:25:52%20GMT	https://cds.iitgn.ac.in/wp-content/uploads/2022/08/Clumio.jpg	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/Clumio.jpg	(from https://cds.iitgn.ac.in/2225-2/)
00:39:56	248/248	---M--	302	error ('Found')	text/html	date:Thu,%2006%20Apr%202023%2019:09:56%20GMT	http://cds.iitgn.ac.in/wp-content/uploads/2022/08/Cognizant.jpg	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/Cognizant.jpg	(from https://cds.iitgn.ac.in/2225-2/)
00:39:56	8677/8677	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Aug%202022%2007:27:12%20GMT	https://cds.iitgn.ac.in/wp-content/uploads/2022/08/Cognizant.jpg	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/Cognizant.jpg	(from https://cds.iitgn.ac.in/2225-2/)
00:39:56	255/255	---M--	302	error ('Found')	text/html	date:Thu,%2006%20Apr%202023%2019:09:57%20GMT	http://cds.iitgn.ac.in/wp-content/uploads/2022/08/D.-E.-Shaw-India.jpg	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/D.-E.-Shaw-India.jpg	(from https://cds.iitgn.ac.in/2225-2/)
00:39:57	248/248	---M--	302	error ('Found')	text/html	date:Thu,%2006%20Apr%202023%2019:09:57%20GMT	http://cds.iitgn.ac.in/wp-content/uploads/2022/08/Deepen-AI.png	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/Deepen-AI.png	(from https://cds.iitgn.ac.in/2225-2/)
00:39:58	688214/688214	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Aug%202022%2007:27:55%20GMT	https://cds.iitgn.ac.in/wp-content/uploads/2022/08/D.-E.-Shaw-India.jpg	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/D.-E.-Shaw-India.jpg	(from https://cds.iitgn.ac.in/2225-2/)
00:39:58	1991/1991	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Aug%202022%2007:29:15%20GMT	https://cds.iitgn.ac.in/wp-content/uploads/2022/08/Deepen-AI.png	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/Deepen-AI.png	(from https://cds.iitgn.ac.in/2225-2/)
00:39:59	247/247	---M--	302	error ('Found')	text/html	date:Thu,%2006%20Apr%202023%2019:09:59%20GMT	http://cds.iitgn.ac.in/wp-content/uploads/2022/08/Deloitte.png	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/Deloitte.png	(from https://cds.iitgn.ac.in/2225-2/)
00:40:00	2035/2035	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Aug%202022%2007:29:54%20GMT	https://cds.iitgn.ac.in/wp-content/uploads/2022/08/Deloitte.png	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/Deloitte.png	(from https://cds.iitgn.ac.in/2225-2/)
00:40:00	256/256	---M--	302	error ('Found')	text/html	date:Thu,%2006%20Apr%202023%2019:10:00%20GMT	http://cds.iitgn.ac.in/wp-content/uploads/2022/08/Diverta-Inc-Japan.png	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/Diverta-Inc-Japan.png	(from https://cds.iitgn.ac.in/2225-2/)
00:40:00	2750/2750	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Aug%202022%2007:30:49%20GMT	https://cds.iitgn.ac.in/wp-content/uploads/2022/08/Diverta-Inc-Japan.png	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/Diverta-Inc-Japan.png	(from https://cds.iitgn.ac.in/2225-2/)
00:40:01	249/249	---M--	302	error ('Found')	text/html	date:Thu,%2006%20Apr%202023%2019:10:01%20GMT	http://cds.iitgn.ac.in/wp-content/uploads/2022/08/download-1.png	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/download-1.png	(from https://cds.iitgn.ac.in/2225-2/)
00:40:01	5827/5827	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Aug%202022%2007:31:27%20GMT	https://cds.iitgn.ac.in/wp-content/uploads/2022/08/download-1.png	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/download-1.png	(from https://cds.iitgn.ac.in/2225-2/)
00:40:01	267/267	---M--	302	error ('Found')	text/html	date:Thu,%2006%20Apr%202023%2019:10:02%20GMT	http://cds.iitgn.ac.in/wp-content/uploads/2022/08/Enphase-Solar-Energy-Pvt-Ltd.png	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/Enphase-Solar-Energy-Pvt-Ltd.png	(from https://cds.iitgn.ac.in/2225-2/)
00:40:01	13057/13057	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Aug%202022%2007:32:04%20GMT	https://cds.iitgn.ac.in/wp-content/uploads/2022/08/Enphase-Solar-Energy-Pvt-Ltd.png	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/Enphase-Solar-Energy-Pvt-Ltd.png	(from https://cds.iitgn.ac.in/2225-2/)
00:40:02	252/252	---M--	302	error ('Found')	text/html	date:Thu,%2006%20Apr%202023%2019:10:02%20GMT	http://cds.iitgn.ac.in/wp-content/uploads/2022/08/Euler-Systems.png	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/Euler-Systems.png	(from https://cds.iitgn.ac.in/2225-2/)
00:40:02	251/251	---M--	302	error ('Found')	text/html	date:Thu,%2006%20Apr%202023%2019:10:03%20GMT	http://cds.iitgn.ac.in/wp-content/uploads/2022/08/FIITJEE-LTD..jpg	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/FIITJEE-LTD..jpg	(from https://cds.iitgn.ac.in/2225-2/)
00:40:03	17726/17726	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Aug%202022%2007:33:01%20GMT	https://cds.iitgn.ac.in/wp-content/uploads/2022/08/Euler-Systems.png	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/Euler-Systems.png	(from https://cds.iitgn.ac.in/2225-2/)
00:40:04	25077/25077	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Aug%202022%2007:33:38%20GMT	https://cds.iitgn.ac.in/wp-content/uploads/2022/08/FIITJEE-LTD..jpg	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/FIITJEE-LTD..jpg	(from https://cds.iitgn.ac.in/2225-2/)
00:40:04	243/243	---M--	302	error ('Found')	text/html	date:Thu,%2006%20Apr%202023%2019:10:04%20GMT	http://cds.iitgn.ac.in/wp-content/uploads/2022/08/GAIL.jpg	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/GAIL.jpg	(from https://cds.iitgn.ac.in/2225-2/)
00:40:04	255/255	---M--	302	error ('Found')	text/html	date:Thu,%2006%20Apr%202023%2019:10:05%20GMT	http://cds.iitgn.ac.in/wp-content/uploads/2022/08/General-Electric.png	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/General-Electric.png	(from https://cds.iitgn.ac.in/2225-2/)
00:40:04	36066/36066	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Aug%202022%2008:41:45%20GMT	https://cds.iitgn.ac.in/wp-content/uploads/2022/08/GAIL.jpg	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/GAIL.jpg	(from https://cds.iitgn.ac.in/2225-2/)
00:40:05	7628/7628	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Aug%202022%2008:42:32%20GMT	https://cds.iitgn.ac.in/wp-content/uploads/2022/08/General-Electric.png	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/General-Electric.png	(from https://cds.iitgn.ac.in/2225-2/)
00:40:05	252/252	---M--	302	error ('Found')	text/html	date:Thu,%2006%20Apr%202023%2019:10:05%20GMT	http://cds.iitgn.ac.in/wp-content/uploads/2022/08/GEP-Worldwide.png	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/GEP-Worldwide.png	(from https://cds.iitgn.ac.in/2225-2/)
00:40:05	6123/6123	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Aug%202022%2008:43:18%20GMT	https://cds.iitgn.ac.in/wp-content/uploads/2022/08/GEP-Worldwide.png	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/GEP-Worldwide.png	(from https://cds.iitgn.ac.in/2225-2/)
00:40:06	252/252	---M--	302	error ('Found')	text/html	date:Thu,%2006%20Apr%202023%2019:10:06%20GMT	http://cds.iitgn.ac.in/wp-content/uploads/2022/08/Goldman-Sachs.png	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/Goldman-Sachs.png	(from https://cds.iitgn.ac.in/2225-2/)
00:40:06	5199/5199	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Aug%202022%2008:43:59%20GMT	https://cds.iitgn.ac.in/wp-content/uploads/2022/08/Goldman-Sachs.png	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/Goldman-Sachs.png	(from https://cds.iitgn.ac.in/2225-2/)
00:40:06	251/251	---M--	302	error ('Found')	text/html	date:Thu,%2006%20Apr%202023%2019:10:07%20GMT	http://cds.iitgn.ac.in/wp-content/uploads/2022/08/Google-India.png	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/Google-India.png	(from https://cds.iitgn.ac.in/2225-2/)
00:40:06	8204/8204	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Aug%202022%2008:44:40%20GMT	https://cds.iitgn.ac.in/wp-content/uploads/2022/08/Google-India.png	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/Google-India.png	(from https://cds.iitgn.ac.in/2225-2/)
00:40:07	264/264	---M--	302	error ('Found')	text/html	date:Thu,%2006%20Apr%202023%2019:10:07%20GMT	http://cds.iitgn.ac.in/wp-content/uploads/2022/08/Graviton-Research-Capital.png	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/Graviton-Research-Capital.png	(from https://cds.iitgn.ac.in/2225-2/)
00:40:07	12159/12159	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Aug%202022%2008:45:21%20GMT	https://cds.iitgn.ac.in/wp-content/uploads/2022/08/Graviton-Research-Capital.png	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/Graviton-Research-Capital.png	(from https://cds.iitgn.ac.in/2225-2/)
00:40:07	257/257	---M--	302	error ('Found')	text/html	date:Thu,%2006%20Apr%202023%2019:10:08%20GMT	http://cds.iitgn.ac.in/wp-content/uploads/2022/08/GreyOrange-Pvt-Ltd.png	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/GreyOrange-Pvt-Ltd.png	(from https://cds.iitgn.ac.in/2225-2/)
00:40:08	11196/11196	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Aug%202022%2008:46:05%20GMT	https://cds.iitgn.ac.in/wp-content/uploads/2022/08/GreyOrange-Pvt-Ltd.png	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/GreyOrange-Pvt-Ltd.png	(from https://cds.iitgn.ac.in/2225-2/)
00:40:08	243/243	---M--	302	error ('Found')	text/html	date:Thu,%2006%20Apr%202023%2019:10:08%20GMT	http://cds.iitgn.ac.in/wp-content/uploads/2022/08/GSFC.png	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/GSFC.png	(from https://cds.iitgn.ac.in/2225-2/)
00:40:08	10543/10543	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Aug%202022%2008:46:56%20GMT	https://cds.iitgn.ac.in/wp-content/uploads/2022/08/GSFC.png	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/GSFC.png	(from https://cds.iitgn.ac.in/2225-2/)
00:40:09	243/243	---M--	302	error ('Found')	text/html	date:Thu,%2006%20Apr%202023%2019:10:09%20GMT	http://cds.iitgn.ac.in/wp-content/uploads/2022/08/GSPL.png	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/GSPL.png	(from https://cds.iitgn.ac.in/2225-2/)
00:40:09	7416/7416	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Aug%202022%2008:47:44%20GMT	https://cds.iitgn.ac.in/wp-content/uploads/2022/08/GSPL.png	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/GSPL.png	(from https://cds.iitgn.ac.in/2225-2/)
00:40:09	255/255	---M--	302	error ('Found')	text/html	date:Thu,%2006%20Apr%202023%2019:10:10%20GMT	http://cds.iitgn.ac.in/wp-content/uploads/2022/08/HCL-Technologies.png	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/HCL-Technologies.png	(from https://cds.iitgn.ac.in/2225-2/)
00:40:10	1182/1182	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Aug%202022%2008:48:29%20GMT	https://cds.iitgn.ac.in/wp-content/uploads/2022/08/HCL-Technologies.png	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/HCL-Technologies.png	(from https://cds.iitgn.ac.in/2225-2/)
00:40:10	248/248	---M--	302	error ('Found')	text/html	date:Thu,%2006%20Apr%202023%2019:10:10%20GMT	http://cds.iitgn.ac.in/wp-content/uploads/2022/08/HDFC-Bank.jpg	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/HDFC-Bank.jpg	(from https://cds.iitgn.ac.in/2225-2/)
00:40:11	243/243	---M--	302	error ('Found')	text/html	date:Thu,%2006%20Apr%202023%2019:10:11%20GMT	http://cds.iitgn.ac.in/wp-content/uploads/2022/08/HPCL.png	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/HPCL.png	(from https://cds.iitgn.ac.in/2225-2/)
00:40:11	28593/28593	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Aug%202022%2008:49:17%20GMT	https://cds.iitgn.ac.in/wp-content/uploads/2022/08/HDFC-Bank.jpg	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/HDFC-Bank.jpg	(from https://cds.iitgn.ac.in/2225-2/)
00:40:12	260/260	---M--	302	error ('Found')	text/html	date:Thu,%2006%20Apr%202023%2019:10:12%20GMT	http://cds.iitgn.ac.in/wp-content/uploads/2022/08/HSBC-Technology-India.png	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/HSBC-Technology-India.png	(from https://cds.iitgn.ac.in/2225-2/)
00:40:12	3648/3648	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Aug%202022%2008:51:15%20GMT	https://cds.iitgn.ac.in/wp-content/uploads/2022/08/HSBC-Technology-India.png	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/HSBC-Technology-India.png	(from https://cds.iitgn.ac.in/2225-2/)
00:40:13	249/249	---M--	302	error ('Found')	text/html	date:Thu,%2006%20Apr%202023%2019:10:13%20GMT	http://cds.iitgn.ac.in/wp-content/uploads/2022/08/ICICI-Bank.jpg	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/ICICI-Bank.jpg	(from https://cds.iitgn.ac.in/2225-2/)
00:40:13	144836/144836	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Aug%202022%2008:50:15%20GMT	https://cds.iitgn.ac.in/wp-content/uploads/2022/08/HPCL.png	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/HPCL.png	(from https://cds.iitgn.ac.in/2225-2/)
00:40:13	8495/8495	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Aug%202022%2008:52:05%20GMT	https://cds.iitgn.ac.in/wp-content/uploads/2022/08/ICICI-Bank.jpg	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/ICICI-Bank.jpg	(from https://cds.iitgn.ac.in/2225-2/)
00:40:15	258/258	---M--	302	error ('Found')	text/html	date:Thu,%2006%20Apr%202023%2019:10:14%20GMT	http://cds.iitgn.ac.in/wp-content/uploads/2022/08/IGCOmbesideyou-Inc..png	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/IGCOmbesideyou-Inc..png	(from https://cds.iitgn.ac.in/2225-2/)
00:40:15	1844/1844	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Aug%202022%2008:53:09%20GMT	https://cds.iitgn.ac.in/wp-content/uploads/2022/08/IGCOmbesideyou-Inc..png	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/IGCOmbesideyou-Inc..png	(from https://cds.iitgn.ac.in/2225-2/)
00:40:15	246/246	---M--	302	error ('Found')	text/html	date:Thu,%2006%20Apr%202023%2019:10:16%20GMT	http://cds.iitgn.ac.in/wp-content/uploads/2022/08/Infosys.png	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/Infosys.png	(from https://cds.iitgn.ac.in/2225-2/)
00:40:15	2337/2337	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Aug%202022%2008:54:03%20GMT	https://cds.iitgn.ac.in/wp-content/uploads/2022/08/Infosys.png	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/Infosys.png	(from https://cds.iitgn.ac.in/2225-2/)
00:40:16	260/260	---M--	302	error ('Found')	text/html	date:Thu,%2006%20Apr%202023%2019:10:16%20GMT	http://cds.iitgn.ac.in/wp-content/uploads/2022/08/INFURNIA-TECHNOLOGIES.jpg	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/INFURNIA-TECHNOLOGIES.jpg	(from https://cds.iitgn.ac.in/2225-2/)
00:40:16	23021/23021	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Aug%202022%2008:55:10%20GMT	https://cds.iitgn.ac.in/wp-content/uploads/2022/08/INFURNIA-TECHNOLOGIES.jpg	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/INFURNIA-TECHNOLOGIES.jpg	(from https://cds.iitgn.ac.in/2225-2/)
00:40:16	243/243	---M--	302	error ('Found')	text/html	date:Thu,%2006%20Apr%202023%2019:10:17%20GMT	http://cds.iitgn.ac.in/wp-content/uploads/2022/08/IOCL.png	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/IOCL.png	(from https://cds.iitgn.ac.in/2225-2/)
00:40:17	243/243	---M--	302	error ('Found')	text/html	date:Thu,%2006%20Apr%202023%2019:10:18%20GMT	http://cds.iitgn.ac.in/wp-content/uploads/2022/08/ISRO.png	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/ISRO.png	(from https://cds.iitgn.ac.in/2225-2/)
00:40:17	174270/174270	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Aug%202022%2008:56:26%20GMT	https://cds.iitgn.ac.in/wp-content/uploads/2022/08/IOCL.png	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/IOCL.png	(from https://cds.iitgn.ac.in/2225-2/)
00:40:18	3758/3758	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Aug%202022%2008:57:20%20GMT	https://cds.iitgn.ac.in/wp-content/uploads/2022/08/ISRO.png	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/ISRO.png	(from https://cds.iitgn.ac.in/2225-2/)
00:40:19	242/242	---M--	302	error ('Found')	text/html	date:Thu,%2006%20Apr%202023%2019:10:18%20GMT	http://cds.iitgn.ac.in/wp-content/uploads/2022/08/ITC.jpg	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/ITC.jpg	(from https://cds.iitgn.ac.in/2225-2/)
00:40:19	32286/32286	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Aug%202022%2008:58:22%20GMT	https://cds.iitgn.ac.in/wp-content/uploads/2022/08/ITC.jpg	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/ITC.jpg	(from https://cds.iitgn.ac.in/2225-2/)
00:40:19	262/262	---M--	302	error ('Found')	text/html	date:Thu,%2006%20Apr%202023%2019:10:20%20GMT	http://cds.iitgn.ac.in/wp-content/uploads/2022/08/Jaguar-Land-Rover-India.jpg	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/Jaguar-Land-Rover-India.jpg	(from https://cds.iitgn.ac.in/2225-2/)
00:40:21	23063/23063	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Aug%202022%2008:59:32%20GMT	https://cds.iitgn.ac.in/wp-content/uploads/2022/08/Jaguar-Land-Rover-India.jpg	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/Jaguar-Land-Rover-India.jpg	(from https://cds.iitgn.ac.in/2225-2/)
00:40:21	259/259	---M--	302	error ('Found')	text/html	date:Thu,%2006%20Apr%202023%2019:10:20%20GMT	http://cds.iitgn.ac.in/wp-content/uploads/2022/08/Jio-Platform-Limited.png	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/Jio-Platform-Limited.png	(from https://cds.iitgn.ac.in/2225-2/)
00:40:21	4190/4190	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Aug%202022%2009:00:32%20GMT	https://cds.iitgn.ac.in/wp-content/uploads/2022/08/Jio-Platform-Limited.png	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/Jio-Platform-Limited.png	(from https://cds.iitgn.ac.in/2225-2/)
00:40:21	248/248	---M--	302	error ('Found')	text/html	date:Thu,%2006%20Apr%202023%2019:10:22%20GMT	http://cds.iitgn.ac.in/wp-content/uploads/2022/08/JohnDeere.png	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/JohnDeere.png	(from https://cds.iitgn.ac.in/2225-2/)
00:40:22	5247/5247	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Aug%202022%2009:01:32%20GMT	https://cds.iitgn.ac.in/wp-content/uploads/2022/08/JohnDeere.png	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/JohnDeere.png	(from https://cds.iitgn.ac.in/2225-2/)
00:40:22	242/242	---M--	302	error ('Found')	text/html	date:Thu,%2006%20Apr%202023%2019:10:22%20GMT	http://cds.iitgn.ac.in/wp-content/uploads/2022/08/JSW.png	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/JSW.png	(from https://cds.iitgn.ac.in/2225-2/)
00:40:22	2165/2165	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Aug%202022%2009:02:38%20GMT	https://cds.iitgn.ac.in/wp-content/uploads/2022/08/JSW.png	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/JSW.png	(from https://cds.iitgn.ac.in/2225-2/)
00:40:23	265/265	---M--	302	error ('Found')	text/html	date:Thu,%2006%20Apr%202023%2019:10:23%20GMT	http://cds.iitgn.ac.in/wp-content/uploads/2022/08/Jubilant-Life-Sciences-Ltd.png	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/Jubilant-Life-Sciences-Ltd.png	(from https://cds.iitgn.ac.in/2225-2/)
00:40:23	13067/13067	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Aug%202022%2009:05:37%20GMT	https://cds.iitgn.ac.in/wp-content/uploads/2022/08/Jubilant-Life-Sciences-Ltd.png	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/Jubilant-Life-Sciences-Ltd.png	(from https://cds.iitgn.ac.in/2225-2/)
00:40:23	243/243	---M--	302	error ('Found')	text/html	date:Thu,%2006%20Apr%202023%2019:10:24%20GMT	http://cds.iitgn.ac.in/wp-content/uploads/2022/08/KPIT.png	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/KPIT.png	(from https://cds.iitgn.ac.in/2225-2/)
00:40:23	1477/1477	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Aug%202022%2009:18:07%20GMT	https://cds.iitgn.ac.in/wp-content/uploads/2022/08/KPIT.png	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/KPIT.png	(from https://cds.iitgn.ac.in/2225-2/)
00:40:24	265/265	---M--	302	error ('Found')	text/html	date:Thu,%2006%20Apr%202023%2019:10:24%20GMT	http://cds.iitgn.ac.in/wp-content/uploads/2022/08/Kuken-Kogyo-Co.-Ltd.-Japan.png	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/Kuken-Kogyo-Co.-Ltd.-Japan.png	(from https://cds.iitgn.ac.in/2225-2/)
00:40:24	4635/4635	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Aug%202022%2009:19:12%20GMT	https://cds.iitgn.ac.in/wp-content/uploads/2022/08/Kuken-Kogyo-Co.-Ltd.-Japan.png	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/Kuken-Kogyo-Co.-Ltd.-Japan.png	(from https://cds.iitgn.ac.in/2225-2/)
00:40:24	262/262	---M--	302	error ('Found')	text/html	date:Thu,%2006%20Apr%202023%2019:10:25%20GMT	http://cds.iitgn.ac.in/wp-content/uploads/2022/08/Larsen-_-Toubro-Limited.jpg	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/Larsen-_-Toubro-Limited.jpg	(from https://cds.iitgn.ac.in/2225-2/)
00:40:25	17518/17518	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Aug%202022%2009:20:37%20GMT	https://cds.iitgn.ac.in/wp-content/uploads/2022/08/Larsen-_-Toubro-Limited.jpg	C:/My%20Web%20Sites/CDS/cds.iitgn.ac.in/wp-content/uploads/2022/08/Larsen-_-Toubro-Limited.jpg	(from https://cds.iitgn.ac.in/2225-2/)
